City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
383,sistranda,75,NO,1551694229,74,63.73,8.83,36.0,10.29
384,sinnamary,32,GF,1551694348,93,5.38,-52.96,78.97,15.12
385,laredo,90,US,1551694206,86,27.51,-99.51,42.01,11.41
386,ghanzi,0,BW,1551694348,19,-21.7,21.65,98.81,7.63
387,dunedin,0,NZ,1551693691,67,-45.87,170.5,64.0,3.0
388,morrope,20,PE,1551693600,83,-6.54,-80.02,75.2,11.41
389,marathon,32,CA,1551694351,92,48.72,-86.38,-4.96,4.72
390,ciudad bolivar,8,VE,1551694351,72,8.12,-63.55,76.81,11.36
391,kigali,75,RW,1551693775,64,-1.95,30.06,73.4,4.7
392,eau claire,20,US,1551694345,91,44.81,-91.5,-9.01,11.25
393,atar,0,MR,1551690000,51,20.52,-13.05,62.6,4.7
394,ocampo,88,PH,1551694353,90,13.56,123.37,78.79,6.85
395,chara,0,GR,1551693804,47,39.42,22.43,57.2,8.05
396,marawi,12,PH,1551693688,83,8.0,124.29,79.0,8.01
397,ivangorod,44,RU,1551694354,80,59.38,28.23,24.74,5.32
398,caravelas,48,BR,1551694354,100,-17.73,-39.27,83.83,12.44
399,srednekolymsk,68,RU,1551694354,65,67.46,153.71,-8.88,4.32
400,polovinnoye,0,RU,1551694354,88,54.79,65.99,21.37,15.28
401,saint-augustin,90,FR,1551694329,54,44.83,-0.61,57.0,27.51
402,egvekinot,76,RU,1551694355,91,66.32,-179.17,26.45,6.73
403,cayenne,68,GF,1551693600,78,4.94,-52.33,77.0,4.7
404,eyl,20,SO,1551694356,84,7.98,49.82,81.76,13.82
405,sambava,24,MG,1551694356,100,-14.27,50.17,82.43,5.55
406,kivertsi,40,UA,1551694237,81,50.83,25.46,52.0,17.9
407,amuntai,36,ID,1551694356,91,-2.42,115.25,80.0,1.97
408,tynda,44,RU,1551694357,57,55.15,124.74,19.93,4.54
409,tyubuk,56,RU,1551691204,58,56.05,60.94,19.0,5.99
410,opuwo,44,NA,1551694357,27,-18.06,13.84,86.03,4.09
411,tagusao,32,PH,1551694357,72,9.19,117.81,84.19,8.23
412,elat,68,CM,1551694358,88,2.91,11.16,75.23,2.98
413,sayat,0,TM,1551693600,51,38.78,63.88,60.8,11.41
414,punta cardon,0,VE,1551694358,84,11.61,-70.22,73.93,12.82
415,samarai,56,PG,1551694359,100,-10.62,150.67,82.39,8.34
416,antofagasta,0,CL,1551693600,82,-23.65,-70.4,64.4,5.82
417,sika,0,NG,1551694359,64,8.57,4.45,85.13,9.35
418,codrington,44,AU,1551694171,77,-28.95,153.24,73.4,3.36
419,zhanaozen,0,KZ,1551694360,93,43.35,52.85,40.04,6.29
420,nola,24,CF,1551694360,83,3.52,16.05,77.17,2.98
421,beringovskiy,80,RU,1551694360,92,63.05,179.32,32.3,23.22
422,kattivakkam,20,IN,1551692013,55,13.22,80.32,91.4,13.87
423,healdsburg,90,US,1551694217,100,38.61,-122.87,51.8,5.06
424,huntington,90,US,1551694332,92,38.42,-82.45,30.99,6.93
425,torbat-e jam,8,IR,1551694361,75,35.24,60.63,48.37,6.22
426,orodara,64,BF,1551690000,22,10.98,-4.92,80.6,8.05
427,bubaque,0,GW,1551694362,90,11.28,-15.83,77.08,18.41
428,zverinogolovskoye,12,RU,1551694362,87,54.46,64.85,21.68,12.59
429,kenai,90,US,1551694324,84,60.55,-151.26,21.0,3.36
430,bobrovka,80,RU,1551694363,96,52.3,45.54,27.26,13.33
431,poplar bluff,1,US,1551694101,52,36.76,-90.39,19.4,11.41
432,corn island,76,NI,1551694363,98,12.17,-83.04,80.45,12.1
433,mopti,0,ML,1551690000,27,14.49,-4.19,73.4,4.7
434,cidreira,0,BR,1551694364,85,-30.17,-50.22,72.53,11.77
435,touros,75,BR,1551693600,100,-5.2,-35.46,75.2,5.82
436,luanda,75,AO,1551690000,70,-8.83,13.24,86.0,4.7
437,khobi,0,GE,1551693600,49,42.32,41.9,53.6,12.75
438,penhold,5,CA,1551690000,68,52.13,-113.87,-16.61,5.82
439,cockburn town,0,TC,1551694365,95,21.46,-71.14,78.43,15.61
440,pacific grove,90,US,1551694343,87,36.62,-121.92,53.01,5.82
441,quatre cocos,20,MU,1551694145,62,-20.21,57.76,87.8,11.41
442,nagaur,0,IN,1551694366,44,27.2,73.74,76.85,7.9
443,narok,0,KE,1551694366,82,-1.09,35.87,73.93,6.11
444,viedma,0,AR,1551694362,60,-40.81,-62.99,56.56,10.54
445,kilindoni,32,TZ,1551694367,97,-7.91,39.67,86.03,6.89
446,sikasso,36,ML,1551694367,31,11.32,-5.68,75.5,7.63
447,smithers,1,CA,1551690000,77,54.78,-127.17,-0.41,2.24
448,coari,48,BR,1551694367,99,-4.09,-63.14,73.61,2.98
449,hluti,24,SZ,1551694368,89,-27.22,31.62,80.18,4.76
450,san juan,0,AR,1551694369,72,-31.54,-68.53,62.81,2.86
451,lander,1,US,1551693726,70,42.83,-108.73,-0.41,2.71
452,wainwright,0,CA,1551694370,60,52.84,-110.86,-8.47,10.65
453,dhidhdhoo,36,MV,1551694371,100,6.88,73.1,83.51,8.57
454,shitanjing,12,CN,1551694371,18,39.23,106.34,50.17,3.53
455,hervey bay,40,AU,1551693600,73,-25.3,152.85,77.0,12.75
456,longyearbyen,75,NO,1551693000,83,78.22,15.63,-4.01,6.93
457,banda aceh,64,ID,1551694372,74,5.56,95.32,85.4,4.09
458,milledgeville,90,US,1551694215,75,33.08,-83.23,48.0,16.11
459,prince rupert,1,CA,1551690000,63,54.32,-130.32,26.6,6.93
460,riyadh,0,SA,1551693600,14,24.63,46.72,71.6,10.29
461,petropavlovka,20,RU,1551694373,51,50.61,105.32,39.05,3.27
462,wanning,0,AT,1551694362,57,48.64,13.53,59.0,5.82
463,norrtalje,75,SE,1551694307,90,59.76,18.7,35.01,6.93
464,amapa,20,HN,1551694248,88,15.09,-87.97,73.4,3.36
465,tupik,20,RU,1551694374,66,54.43,119.94,23.26,2.53
466,oudtshoorn,40,ZA,1551690000,47,-33.59,22.2,78.8,9.17
467,curup,88,ID,1551694137,81,-3.47,102.53,76.4,1.97
468,axim,64,GH,1551694374,95,4.87,-2.24,83.47,13.94
469,kon tum,0,VN,1551694374,48,14.36,108.0,84.05,2.82
470,zandvoort,40,NL,1551694370,81,52.37,4.53,46.0,21.92
471,lubango,32,AO,1551694329,65,-14.92,13.49,81.31,0.25
472,manta,8,RO,1551694375,75,45.1,24.1,46.79,3.87
473,cubuk,20,TR,1551694166,39,40.24,33.03,48.2,3.36
474,labuhan,36,ID,1551694376,84,-2.54,115.51,82.48,2.53
475,blagoyevo,24,RU,1551694376,59,63.37,47.92,9.89,3.6
476,port keats,36,AU,1551694376,69,-14.25,129.55,91.39,4.38
477,pont-saint-esprit,40,FR,1551694340,87,44.25,4.65,59.0,4.7
478,eltham,8,GB,1551694346,75,51.45,0.05,46.99,17.22
479,shiringushi,80,RU,1551694377,90,53.85,42.77,30.59,5.77
480,chitral,0,PK,1551694377,83,35.85,71.79,17.54,0.25
481,martyush,24,RU,1551694377,85,56.4,61.89,20.96,10.13
482,maltahohe,0,NA,1551694378,21,-24.83,16.98,83.74,7.11
483,terrace,5,CA,1551690000,41,54.52,-128.61,19.4,3.36
484,vyazemskiy,0,RU,1551694378,38,47.53,134.76,32.44,4.76
485,zhangye,0,CN,1551694379,77,38.94,100.46,41.75,3.87
486,sergeyevka,80,KZ,1551694379,90,53.88,67.42,19.93,17.63
487,gorontalo,0,ID,1551694379,51,0.54,123.06,86.03,3.6
488,ha giang,32,VN,1551694379,90,22.83,104.99,68.93,2.19
489,entebbe,20,UG,1551691800,73,0.06,32.45,77.0,13.87
490,rundu,8,NA,1551694380,34,-17.91,19.77,91.03,7.4
491,chanute,1,US,1551693712,55,37.68,-95.46,8.6,4.7
492,floro,20,NO,1551693786,86,61.6,5.03,41.0,3.36
493,nouakchott,0,MR,1551691800,13,18.08,-15.98,62.6,9.17
494,kimbe,80,PG,1551694381,100,-5.56,150.15,80.18,4.05
495,karratha,20,AU,1551694381,34,-20.74,116.85,97.28,6.62
496,brae,20,GB,1551693000,81,60.4,-1.35,46.4,1.12
497,wittlich,90,DE,1551694351,70,49.98,6.89,53.01,28.86
498,praia da vitoria,75,PT,1551693621,87,38.73,-27.07,57.99,21.83
499,jamsa,75,FI,1551694346,85,61.86,25.19,21.99,5.82
500,darlowo,80,PL,1551694382,82,54.42,16.41,44.23,21.83
501,kigorobya,36,UG,1551694382,91,1.62,31.31,81.71,2.86
502,venice,90,US,1551694247,100,27.1,-82.45,73.99,8.05
503,puerto escondido,0,MX,1551694383,100,15.86,-97.07,81.04,4.88
504,nurota,0,UZ,1551691800,62,40.56,65.69,55.4,13.87
505,alexandria,90,US,1551694206,69,31.31,-92.44,41.0,9.17
506,kiunga,80,PG,1551694383,86,-6.12,141.3,80.09,2.04
507,culpeper,90,US,1551694383,74,38.47,-78.0,36.0,9.17
508,sarankhola,100,BD,1551694384,55,22.31,89.79,85.13,4.88
509,conde,88,BR,1551694384,99,-11.81,-37.61,77.3,5.21
510,cherskiy,88,RU,1551694385,71,68.75,161.3,-2.49,7.29
511,goderich,32,CA,1551694323,86,43.74,-81.71,12.0,5.01
512,dongargaon,0,IN,1551694385,38,21.56,74.53,88.1,10.65
513,shache,24,CN,1551694386,34,38.42,77.24,54.35,6.62
514,ottappalam,40,IN,1551691800,59,10.77,76.38,91.4,11.41
515,suba,92,CN,1551694386,65,28.73,103.51,52.28,2.71
516,yuxia,68,CN,1551693600,50,34.06,108.63,55.4,6.71
517,karatau,80,KZ,1551694387,84,43.18,70.46,46.21,15.84
518,garowe,0,SO,1551694145,48,8.41,48.48,88.06,9.13
519,ossora,64,RU,1551694387,89,59.24,163.07,16.28,15.12
520,riohacha,12,CO,1551694235,91,11.54,-72.91,76.04,14.56
521,nyurba,0,RU,1551694387,75,63.29,118.35,14.89,6.4
522,luena,0,AO,1551690000,65,-11.78,19.91,78.8,4.7
523,coolum beach,92,AU,1551694206,94,-26.53,153.09,75.99,1.99
524,stokmarknes,40,NO,1551693686,73,68.56,14.91,28.4,3.36
525,port augusta,100,AU,1551694133,64,-32.49,137.76,88.0,14.99
526,hovd,75,NO,1551694384,74,63.83,10.7,33.01,10.29
527,uyskoye,8,RU,1551694389,84,54.37,60.01,16.96,13.04
528,poronaysk,8,RU,1551694389,77,49.22,143.1,12.19,2.37
529,cuamba,92,MZ,1551694390,100,-14.8,36.54,70.28,4.05
530,moussoro,76,TD,1551694391,26,13.64,16.49,83.56,8.34
531,muroto,75,JP,1551690000,58,33.37,134.14,53.6,13.87
532,arlit,8,NE,1551694391,55,18.74,7.39,68.26,6.11
533,myaundzha,48,RU,1551694392,69,63.05,147.18,-25.84,2.53
534,port hardy,90,CA,1551690000,74,50.7,-127.42,33.8,17.22
535,northam,75,GB,1551694327,87,51.04,-4.21,46.0,20.8
536,dobryatino,64,RU,1551694393,99,55.51,41.32,21.5,4.72
537,broken hill,75,AU,1551690000,25,-31.97,141.45,89.6,14.99
538,batticaloa,8,LK,1551694393,89,7.71,81.69,84.68,8.23
539,ondjiva,20,AO,1551690000,37,-17.07,15.73,82.4,6.93
540,zenzeli,24,RU,1551694394,63,45.92,47.05,39.5,17.92
541,london,8,GB,1551694346,75,51.51,-0.13,46.99,17.22
542,puerto palomas,1,US,1551693180,52,31.78,-107.63,42.8,11.41
543,castelldefels,20,ES,1551694348,42,41.29,1.98,69.01,14.99
544,luganville,64,VU,1551694395,89,-15.51,167.18,85.31,12.33
545,phan thiet,0,VN,1551694395,79,10.93,108.1,81.58,11.43
546,mitu,56,IR,1551694395,59,36.2,46.09,42.56,3.83
547,yar-sale,76,RU,1551694395,91,66.83,70.83,15.79,9.8
548,adrar,0,DZ,1551690000,18,27.87,-0.29,64.4,5.82
549,vanavara,36,RU,1551694396,69,60.35,102.28,24.74,7.63
550,altamont,24,CA,1551694224,64,49.4,-98.5,1.4,11.41
551,tabou,24,CI,1551694396,94,4.42,-7.36,83.78,9.75
552,shubarshi,92,KZ,1551694397,92,48.59,57.19,23.53,20.2
553,puerto quijarro,0,BO,1551693600,94,-19.0,-57.72,77.0,1.12
554,solnechnyy,0,RU,1551694397,84,50.72,136.64,15.38,2.48
